feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
endmember_MagpieData maximum NsValence,0.0024231439332777645,0.0016762336173386239,0.0007264819923742798,True
endmember_MagpieData range NdValence,0.0018019047525616443,0.0016385786396111602,0.0007588855237250891,True
endmember_MagpieData avg_dev NpUnfilled,0.002303888611993588,0.0016051906177770802,0.0003555591416716173,True
endmember_MagpieData mode NsValence,0.003263365068176455,0.0015658864824176332,0.0011561223268208548,True
endmember_MagpieData mean NpUnfilled,0.003812096097114613,0.0015610207351565652,0.000374915970409935,True
endmember_MagpieData avg_dev NValence,0.0022124896230823125,0.0014349746813988428,0.0004598326050040536,True
endmember_MagpieData avg_dev Electronegativity,0.001835795986616544,0.0014322876864494988,0.0002704193294138484,True
endmember_MagpieData avg_dev SpaceGroupNumber,0.0026909594908950873,0.0013300852222432103,0.0004535834044165758,True
endmember_MagpieData maximum NpValence,0.0025826501935755294,0.0012990247211076222,0.0005428202548125999,True
endmember_MagpieData avg_dev AtomicWeight,0.0013966756913368667,0.0012726753180270973,0.0003657827025274017,True
endmember_MagpieData mean NsUnfilled,0.0037726141052776712,0.0012424556207387,0.000742275757242788,True
endmember_MagpieData maximum NfValence,0.003573362783561546,0.0011464482115934455,0.0006233432702648683,True
mu_dopant_eV,0.0018375337186476092,0.00108353768283439,0.00030136180490792475,True
endmember_MagpieData avg_dev NUnfilled,0.0013090900499827661,0.0010788545238957753,0.0001544850153427988,True
endmember_MagpieData mode NsUnfilled,0.0014655118630542722,0.0010156555540637908,0.00043811077419653296,True
delta_valency_vs_Li,0.002141901064765168,0.0009976764017643968,0.0003987046431157728,True
endmember_MagpieData range NpUnfilled,0.0021131563994068936,0.0009855683716767343,0.00029303083556091403,True
endmember_MagpieData avg_dev MeltingT,0.0015582456657152637,0.0009043865425250819,0.00032291890123198417,True
endmember_MagpieData avg_dev Row,0.0019076696002603144,0.0008479399869418675,0.00035319443573063276,True
endmember_MagpieData minimum NsValence,0.0021558590375857336,0.000840861300036444,0.0007890269759059891,True
mp_n_candidates,0.0018784320275371347,0.0008311712904686657,0.00027501834940284864,True
endmember_MagpieData range MeltingT,0.0010319664228789147,0.0006977122361191441,0.00015199328378047894,True
density,0.001447810037612271,0.0006948467789110763,0.0002595030149902353,True
endmember_MagpieData avg_dev CovalentRadius,0.001333400899795405,0.0006902512648064324,0.00019718178028403074,True
endmember_MagpieData range NValence,0.0010996999354525422,0.0006875665406080144,0.00020084644613410188,True
endmember_fraction,0.0010689782421872403,0.0006784326981051275,0.00022777853745363047,True
endmember_MagpieData range CovalentRadius,0.0008101865749045861,0.0006397798683760864,0.0001693986947029922,True
endmember_MagpieData avg_dev NsUnfilled,0.0012841986838908416,0.0006270340337645536,0.00018075762315544552,True
MagpieData mean NUnfilled,0.0012762616727032446,0.0006255611376048853,0.0002932456962039568,True
endmember_MagpieData mean NfValence,0.0031851183674892567,0.0006139173092740452,0.0003182138883631152,True
endmember_MagpieData range Number,0.0009143012891521742,0.000601398385447971,0.00022066436995476347,True
vpa,0.0014076330381278,0.0005868842161691756,0.00024930572194024235,True
delta_r_vs_Li_pm,0.0012236621439351471,0.0005225410026484135,0.00011497547049297503,True
endmember_MagpieData avg_dev GSbandgap,0.0009374971323044642,0.0005024945872601439,0.00017607085358745182,True
endmember_MagpieData maximum NpUnfilled,0.0007761149975580305,0.00047779811155339855,0.0002554433820868683,True
endmember_MagpieData mode NfValence,0.0016551216014499652,0.00046487000304852035,0.00020836324650981547,True
endmember_MagpieData mean GSbandgap,0.0010217203863040684,0.00044441406402452035,0.0001469058620313555,True
endmember_MagpieData range NUnfilled,0.0006767583297572096,0.0004279545526791245,0.00013866467511735437,True
endmember_MagpieData maximum GSbandgap,0.0004594984470818392,0.00040068814842439957,0.00011380016219851195,True
MagpieData maximum CovalentRadius,0.0009715677468852798,0.00038206450689199365,0.00014159215347852178,True
endmember_MagpieData avg_dev NdValence,0.0005527919651589688,0.000358381265494484,0.0001362101477929854,True
crystal_system_int,0.0005012890312604561,0.0002983389175906737,0.00017292107782082274,True
endmember_MagpieData range Row,0.0004173774812203439,0.00029529054996449146,0.00010498651241767523,True
mp_is_stable,0.00026528085438489054,0.00023254536955244763,0.00011281822969448677,True
