model,train_R2,train_MaxAE,train_MAE,train_RMSE,cv_R2,cv_MaxAE,cv_MAE,cv_RMSE,test_R2,test_MaxAE,test_MAE,test_RMSE
Ridge,0.4290753072866935,2.1592180659055384,0.7095213755923135,0.8912193231926597,0.2692676587168482,1.8544274360661397,0.7905866480571309,0.9802670149001024,-21.22504703851085,1.0693759272002406,0.5488385095723338,0.5887880180065639
Lasso,0.40651984537025243,2.0534077910365958,0.7301637539051445,0.908653453147312,0.3326577848413434,1.8290462995792645,0.7477148909237799,0.9336377364129844,-44.899544387403104,1.4775260972222337,0.7056344694954808,0.8461391820209968
ElasticNet,0.4163615023217724,2.0459652754343,0.7188660397672457,0.9010878757249207,0.3214967810711204,1.8217662609723264,0.7621236215191209,0.9414769556964012,-43.98093034913505,1.4839446385557165,0.6804647314246437,0.8376292527131765
SVR,0.25503210373354235,2.3561753842409097,0.7199803756248767,1.0180379308729197,0.16601155759152977,2.2134339131011758,0.8229689122692867,1.055731263267246,-14.600739596030145,0.8875659960854203,0.42317766776825716,0.4932989747996762
RandomForest,0.6868042598906282,1.7511283048382817,0.5308400263059261,0.6600899247962364,0.42689619643658266,1.8253397672423421,0.7305049271396805,0.8709398895539152,-19.569216984685916,0.7430227183793288,0.5367885376677627,0.5664303284554144
GradientBoosting,0.9604849071957902,0.6695653009000613,0.16692008306882805,0.23446427752362659,0.5271922149289328,1.9755649831902595,0.579993749154959,0.7826641300178445,-30.587272318440636,1.2944251626836725,0.5483196506359235,0.7019298012341952
XGBoost,0.976895015957719,0.45696486192703245,0.13358648133492468,0.17928667675321125,0.4319438249154915,1.6666114429855348,0.6982968274624576,0.8482914306869925,-42.8350210269531,1.2998892765808105,0.7232072278161049,0.8268909306565914
CatBoost,0.9930260994289759,0.21360635692864216,0.07970330072635476,0.09849928010167915,0.5571052229685066,1.9559526968146053,0.5959278598225545,0.7667760111668799,-15.422314841880944,0.8893877295764261,0.43576670795693406,0.506121522730351
