feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
mp_energy_above_hull,0.003197562639664882,0.0014849941485102214,0.0006048515967212786,True
MagpieData mode Row,0.0018820949693065707,0.0014217974911084647,0.00032443753877247017,True
MagpieData mode NdValence,0.003376434308246476,0.001418283889278557,0.0006426251011444144,True
spacegroup_num,0.003651482329663336,0.0013911169100315063,0.0003844507355781102,True
MagpieData mean NpUnfilled,0.0020785676032044204,0.0012772600633520147,0.0004996249991619727,True
mp_is_stable,0.0028426239873856987,0.0012615384243674394,0.0006474151093631254,True
endmember_MagpieData maximum NsValence,0.0011309402756525596,0.0009210736818604127,0.0005573499921409517,True
endmember_n_symmetry_ops,0.00295315001966879,0.0009180858150873966,0.000414955378184415,True
mp_n_near_hull,0.0029769922836560816,0.0008896025492082738,0.0005839398968954283,True
endmember_MagpieData mean NfValence,0.0014438682610160923,0.0008506215392119875,0.00028158500563598814,True
endmember_MagpieData mode MeltingT,0.00190766634907359,0.0008269534720932531,0.00022280616357199602,True
endmember_MagpieData range Row,0.001042528295543763,0.0006936418553906976,0.00019635392914773826,True
endmember_MagpieData mode CovalentRadius,0.0008057340611476355,0.0006925968761531843,0.00024086506037105564,True
endmember_MagpieData minimum CovalentRadius,0.001658666101910103,0.0005855833072709177,0.000295673587764373,True
endmember_is_centrosymmetric,0.0016800175096515686,0.0005550406430214067,0.0004055399623320407,True
endmember_MagpieData maximum NfValence,0.001432196538374359,0.000532779567721936,0.00034552342967945557,True
endmember_MagpieData avg_dev NValence,0.004266611784146024,0.00040642368800454797,0.000504358237968392,False
endmember_MagpieData minimum NsUnfilled,0.0006266196436207523,0.000373700070115901,0.00026056534680440435,True
MagpieData maximum NsValence,0.000713774406417346,0.00032460131662720437,0.00020990425722923196,True
endmember_MagpieData range NsValence,0.002012349449222493,0.0002717057267031087,0.0002803885757849538,False
MagpieData maximum NdUnfilled,0.0015223376546802407,0.0002672829243437619,0.00037598270325784927,False
endmember_MagpieData mean NdUnfilled,0.0010597391381414792,0.00021352552747018748,0.0001897917244614292,True
endmember_MagpieData range NdValence,0.0004449799013106757,0.00020082499522588727,0.0002134719330903854,False
endmember_MagpieData mode Row,0.0007987989109810689,0.0001687842686276253,0.00025395217624635865,False
endmember_MagpieData avg_dev GSbandgap,0.00034030455512950225,0.00014803282900245905,0.00015820557877677582,False
endmember_is_stable,0.0005256925132812464,0.00013665883158331117,7.956812796030504e-05,True
mp_material_id_forced,0.00012492074618410096,1.51919551323626e-05,5.4366245725005394e-05,False
endmember_MagpieData mode NfValence,0.0,2.4980018054066023e-17,4.636095143475978e-17,False
MagpieData maximum NfUnfilled,0.0,1.9428902930940238e-17,4.2184822728249147e-17,False
MagpieData avg_dev Column,0.0,1.9428902930940238e-17,4.2184822728249147e-17,False
is_centrosymmetric,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
endmember_MagpieData maximum GSmagmom,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev MendeleevNumber,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
endmember_MagpieData mode NfUnfilled,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData range CovalentRadius,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData avg_dev NpValence,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
MagpieData range Column,0.0,1.6653345369377347e-17,3.9642891350404606e-17,False
endmember_MagpieData mean NfUnfilled,0.0,1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range NValence,0.0,1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData range NfValence,0.0,1.3877787807814457e-17,3.671717528720129e-17,False
endmember_MagpieData mode NpValence,0.0,1.3877787807814457e-17,3.671717528720129e-17,False
MagpieData avg_dev NsUnfilled,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range NdValence,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_n_candidates,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData maximum GSmagmom,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_MagpieData mean GSmagmom,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range Number,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range NUnfilled,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_is_theoretical_fallback,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_MagpieData mode NpUnfilled,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_MagpieData avg_dev NfUnfilled,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
endmember_MagpieData mode GSbandgap,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData range Electronegativity,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData avg_dev Electronegativity,0.0,1.1102230246251566e-17,3.33066907387547e-17,False
MagpieData avg_dev NpUnfilled,0.0,8.326672684688674e-18,2.924231343973887e-17,False
MagpieData range GSbandgap,0.0,8.326672684688674e-18,2.924231343973887e-17,False
endmember_e_hull_max_eV_per_atom,0.0,8.326672684688674e-18,2.924231343973887e-17,False
