feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
endmember_MagpieData avg_dev Electronegativity,0.005270891085713397,0.0011422797069692292,0.00033619473699732764,True
endmember_MagpieData mode NpUnfilled,0.001355177347816269,0.0010858938034541243,0.00020052259533532608,True
endmember_MagpieData range Column,0.0036328499996868607,0.0010258623546684192,0.00023764449086607719,True
endmember_MagpieData range CovalentRadius,0.002831554285998989,0.0009677079898275709,0.00015023849556848097,True
mp_is_stable,0.003015465464936502,0.0009589478229439119,0.000309401308429671,True
endmember_MagpieData avg_dev SpaceGroupNumber,0.0019721007538525915,0.000914148452313479,0.00019748192249737444,True
endmember_MagpieData minimum NfValence,0.004382434556213396,0.0008962889286542319,0.00031070150060441944,True
endmember_MagpieData mean NpUnfilled,0.0009544911524152565,0.00088120060450671,0.00012525472692792198,True
endmember_MagpieData mean NfValence,0.005055764627091587,0.0008535456476551767,0.00023954051652091496,True
endmember_n_symmetry_ops,0.003489948717596218,0.0008489334669022047,0.0003584939963759777,True
endmember_MagpieData avg_dev GSvolume_pa,0.002611518422261361,0.0008395231450787161,0.00019745259083542492,True
endmember_MagpieData avg_dev MeltingT,0.0029038175426306235,0.0008291410902724228,0.00022191138660733947,True
endmember_MagpieData avg_dev NUnfilled,0.0019568655420687487,0.0008264970557277818,0.00014425671443740574,True
endmember_MagpieData range Electronegativity,0.0024148038287433752,0.0008203414187886616,0.00019500338349348552,True
mu_dopant_delta_vs_elemental_eV,0.0014878148923022447,0.0007888019553012882,0.00022749557002574766,True
endmember_MagpieData range Row,0.004086496870955254,0.0007788586390416741,0.00035668961887858254,True
endmember_MagpieData minimum NsValence,0.0024211886231750184,0.0007671021720656257,0.00025227960409633947,True
endmember_MagpieData range GSvolume_pa,0.003381424706157847,0.0007422176617497029,0.000193118449822195,True
endmember_MagpieData avg_dev NpUnfilled,0.0011814893438454805,0.0007407659180165254,0.0001531405200712263,True
endmember_MagpieData avg_dev CovalentRadius,0.0015331889292747568,0.0007148319431817318,0.00010569976494785871,True
endmember_MagpieData range NValence,0.0036404313528654326,0.0007134737757672205,0.00023455169958073533,True
endmember_MagpieData avg_dev NValence,0.0019071385630221166,0.0006549773817854626,0.0002735114833361979,True
endmember_crystal_system_int,0.0021390211846216292,0.0005937834077183596,0.0001876834297424988,True
