feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
MagpieData avg_dev GSbandgap,0.0,-4.440892098500626e-18,2.1755839288168298e-17,False
MagpieData range MendeleevNumber,0.0,-4.440892098500626e-18,2.1755839288168294e-17,False
MagpieData range NdValence,0.0,-4.440892098500626e-18,2.1755839288168298e-17,False
mp_is_stable,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
MagpieData range GSbandgap,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
mp_energy_above_hull,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
endmember_energy_above_hull,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
MagpieData range Electronegativity,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
is_centrosymmetric,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
MagpieData avg_dev NdUnfilled,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
MagpieData avg_dev Number,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
endmember_n_near_hull,0.0,-8.881784197001253e-18,3.011959563148489e-17,False
MagpieData minimum GSbandgap,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
mp_hull_unstable,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData maximum GSbandgap,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData maximum NfUnfilled,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData mode GSbandgap,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData range GSmagmom,0.0,-1.3322676295501878e-17,3.607797795906347e-17,False
