model,train_R2,train_MaxAE,train_MAE,train_RMSE,cv_R2,cv_MaxAE,cv_MAE,cv_RMSE,test_R2,test_MaxAE,test_MAE,test_RMSE
Ridge,0.9362685781876368,0.02168023110693937,0.009301931365343626,0.011533074869144526,0.4353213895985575,0.03723456621281066,0.025898451952754586,0.028742197479049644,0.5805155073603638,0.08151656994378753,0.02957078357899675,0.036539954301810035
Lasso,0.4351984062165192,0.07579033108098843,0.028511954408328044,0.03433335660791454,0.10765098743109429,0.0648956296475937,0.02747937885528857,0.03902531440789093,0.23684002583213448,0.09872459827915875,0.03898232020998321,0.04928534907393768
ElasticNet,0.613981435561373,0.058582804304009556,0.02270490598811033,0.028383921906475443,0.03966940965409449,0.06146849092202685,0.03287592083386761,0.03927945170851357,0.33814581969148183,0.09055627751432557,0.036254839872020835,0.045897729562219415
SVR,0.7695258799363424,0.05166249720174679,0.01099124515240868,0.02193205823570252,0.29865844424515275,0.04757244268714598,0.025587047174583915,0.03035570288317899,0.5010027773884934,0.08644348531318924,0.02798812334333566,0.03985282468910201
RandomForest,0.6784487348464123,0.06305566230158724,0.020103459091710747,0.025905585893280507,-0.22474074643535716,0.06714281296296297,0.03674016512345681,0.045714690254244315,0.2152602681416157,0.09869569738095244,0.03879295353968255,0.04997730869743209
GradientBoosting,0.9999804460422854,0.000320026144993768,0.00016827004748168957,0.00020201594223245427,0.2613174286975916,0.05087695014762589,0.03070376385970315,0.03493316309381168,0.17873334692511988,0.10407326262812194,0.03688307659181146,0.051127215301478394
XGBoost,0.4864532896166699,0.07657509762763978,0.026474578631189134,0.03273846277782189,-0.30339068927537055,0.0686947916340828,0.038103754439883765,0.04720929496950638,0.1701847537907032,0.10124274070501327,0.039126113599538805,0.05139261892103928
CatBoost,0.8620647718392734,0.03667490485486319,0.013301395885829887,0.016967033073727312,0.25792832902290347,0.05545012796696706,0.028829317993951373,0.03463573252813141,0.3090996946334973,0.10274122972210079,0.03442539348998648,0.04689404943052627
