feature,importance_mdi,importance_perm_mean,importance_perm_std,significant
MagpieData maximum GSbandgap,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NdValence,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData range GSbandgap,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
mp_hull_unstable,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
endmember_is_theoretical_fallback,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData mode NfUnfilled,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NpValence,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData mode GSmagmom,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev Number,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NValence,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NsValence,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NfValence,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
endmember_n_candidates,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev GSvolume_pa,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
MagpieData avg_dev NfUnfilled,0.0,1.7763568394002505e-17,4.0701448389020804e-17,False
endmember_n_experimental,0.0,1.3322676295501878e-17,3.6077977959063466e-17,False
MagpieData avg_dev NUnfilled,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData range AtomicWeight,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData avg_dev MeltingT,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData range Number,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData avg_dev CovalentRadius,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData avg_dev SpaceGroupNumber,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData mean NfUnfilled,0.0,1.3322676295501878e-17,3.607797795906347e-17,False
MagpieData avg_dev AtomicWeight,0.0,8.881784197001253e-18,3.011959563148489e-17,False
endmember_n_near_hull,0.0,8.881784197001253e-18,3.011959563148489e-17,False
endmember_e_hull_max_eV_per_atom,0.0,8.881784197001253e-18,3.011959563148489e-17,False
endmember_material_id_forced,0.0,8.881784197001253e-18,3.011959563148489e-17,False
mp_material_id_forced,0.0,0.0,0.0,False
